minx,miny,maxx,maxy,isAffected
69.1658730026478,39.40956024464781,69.2215781131249,39.43294119247754,False
-61.42901971140662,-27.196483337418556,-61.32901971140662,-27.096483337418555,True
8.575052704858194,11.8326559488779,8.607710967742065,11.870807283008176,False
106.31829180518751,16.242428449486834,106.41829180518751,16.342428449486835,True
12.98812560904577,3.1924845039987413,13.088125609045772,3.292484503998741,True
48.400052690152336,34.52049775398466,48.50136324717761,34.61087087681345,False
75.12046297792887,32.93785614308534,75.18725199693466,32.96651042038029,False
-69.44146339580985,-11.724959930198763,-69.34146339580985,-11.624959930198761,True
71.4320840290664,41.17718720099161,71.62211521069423,41.32388355878551,False
70.51001363681968,32.96642059621031,70.69950776411753,33.06382496210348,False
39.03982131685251,21.333510481454823,39.44867770834247,21.77803396384172,False
-61.066327264034214,-25.28306569004369,-60.96632726403422,-25.183065690043687,True
44.225736303470285,35.4107566225711,44.492427710862614,35.621930357254925,False
-68.40048196344995,-9.864914427882562,-68.30048196344995,-9.76491442788256,True
106.5492661089221,15.402609172171214,106.64926610892209,15.502609172171216,True
75.7425331667352,33.29974579152294,75.80619730928157,33.38352709000536,False
73.15410543422223,34.13416961964778,73.27641211374004,34.244220488571884,False
-44.60241075671519,-9.09208119536169,-44.50241075671519,-8.992081195361688,True
50.345365190147845,32.977528995564526,50.46342387235234,33.05537758582146,False
73.79805076045187,31.72828587281161,73.86518158657253,31.799884534904024,False
27.592247103070143,-11.19425162651094,27.692247103070144,-11.094251626510939,True
-64.23044995476027,-17.6132302160969,-64.13044995476028,-17.513230216096897,True
-60.999583414237364,-15.938082399801736,-60.89958341423737,-15.838082399801735,True
-61.04523726557476,-16.342472634047617,-60.94523726557477,-16.242472634047616,True
45.803177769153535,40.89942841713544,45.87733988795799,40.95322927835362,False
-88.88899694402112,20.925103681404178,-88.78899694402112,21.02510368140418,True
71.47651753389783,34.20453097190078,71.57670509592782,34.31089529402054,False
-63.37893542277058,-15.955711514965135,-63.27893542277059,-15.855711514965133,True
-66.26925303169514,-14.562123391748244,-66.16925303169515,-14.462123391748243,True
105.74021607266226,12.442706998970191,105.84021607266226,12.542706998970193,True
59.51201558555965,42.32867645558538,59.65800395047734,42.5152409521488,False
11.115042365407223,1.5430284254504703,11.215042365407225,1.6430284254504703,True
72.83188870330923,33.033070989594435,73.01308207547743,33.15737966903991,False
44.11460351225645,43.32154762397953,44.236959028107776,43.410504603755626,False
-62.150458165351644,5.258429687620181,-62.05045816535165,5.3584296876201805,True
-62.549261279275925,-16.98754365137356,-62.44926127927593,-16.88754365137356,True
-66.90844338437293,-29.45669937894465,-66.78447659491968,-29.356560865813506,False
12.81928138453043,4.856314165714351,12.919281384530432,4.956314165714351,True
12.613667247292858,5.962762246926563,12.71366724729286,6.062762246926563,True
50.561673852225056,32.2331442290881,50.59608987068327,32.29983567547826,False
-69.04333098376972,-19.80279327097719,-68.98581938605372,-19.768767791897588,False
55.15689089577995,25.09571754361731,55.56812584700003,25.584662177000027,False
47.069632895789766,31.806020213742997,47.23637296726616,31.921906033242166,False
-61.103197835782126,-20.186044133691222,-61.00319783578213,-20.08604413369122,True
70.72124416792644,32.310439150897835,70.79906839886166,32.35508470057816,False
51.84653715463884,31.99718231496037,51.89726169484311,32.077667751659575,False
-68.26379007046225,-16.59219746735627,-68.03037495859445,-16.424041317786973,False
69.52016995943205,40.17730928388282,69.86586524590774,40.36619314560242,False
74.76265034660241,31.577284864799836,74.94657816922734,31.71096851535107,False
-76.9915966308616,-6.847439360289158,-76.8915966308616,-6.7474393602891585,True
104.11274800944778,49.02174289299582,104.17900004218427,49.10086099743309,False
14.063379160812636,0.3453457918751142,14.163379160812637,0.4453457918751142,True
119.68623434965792,49.16588351154191,119.8544393450191,49.273590536749836,False
-74.1467285885585,0.49957403032900244,-74.04672858855851,0.5995740303290025,True
50.09145894864196,33.04205537324195,50.20248626061533,33.133160913761046,False
24.841569544990772,-10.57838598897295,24.941569544990774,-10.47838598897295,True
59.59917384073839,37.332900272457394,59.65800380379511,37.39968920101718,False
13.21709927241476,1.968382030957933,13.317099272414762,2.068382030957933,True
68.7214882405566,40.92169404919609,68.77836521401986,40.988434354976945,False
102.50667911310349,19.914134468114373,102.60667911310348,20.014134468114374,True
13.004770087867966,5.786757640280167,13.104770087867967,5.886757640280167,True
83.53013089536807,45.310414843884544,83.71962502228735,45.38821460214861,False
-60.847139718546785,-20.364046159248414,-60.74713971854679,-20.264046159248412,True
106.69530358865258,15.694494552114655,106.79530358865257,15.794494552114656,True
25.32490074263544,3.7684535498844145,25.42490074263544,3.868453549884414,True
51.668900384667836,31.94422831146393,51.73168557756088,31.988800567287385,False
-75.01113125424041,1.1258192037826456,-74.91113125424042,1.2258192037826456,True
12.93838962845659,0.5291034865434617,13.038389628456592,0.6291034865434618,True
103.29239482208352,-2.265021885768603,103.39239482208352,-2.165021885768603,True
-58.49361627904298,-22.16779498556042,-58.39361627904299,-22.06779498556042,True
9.675638653949136,11.321669641105146,9.718648481680361,11.366168714826358,False
-65.79105246741454,-16.015614511621493,-65.69105246741455,-15.915614511621492,True
38.12839471248058,-16.556596616817107,38.22839471248057,-16.456596616817105,True
65.9060585505622,38.488393252515024,66.03500585204262,38.57197927650283,False
105.90932999422814,11.939702106680372,106.00932999422814,12.039702106680373,True
67.70561914128763,39.604140332702414,67.74403910672748,39.644025092580236,False
-62.09220759961964,-27.849322133119024,-61.99220759961965,-27.749322133119023,True
75.39814846600734,42.22003398664741,75.47592382249894,42.2676579579916,False
146.75932024377622,-8.83630824127819,146.85932024377624,-8.736308241278188,True
72.63203529556989,41.6196188550082,72.68764249865546,41.66140798772689,False
101.78413297220256,-1.6183395689869646,101.88413297220255,-1.5183395689869645,True
-67.23821579070899,-15.733252084795236,-67.138215790709,-15.633252084795235,True
113.74116608544756,51.776259463397835,113.79682222613553,51.819440192383624,False
-78.11289873455749,2.3481359591705204,-78.0128987345575,2.44813595917052,True
81.85268945594856,31.555361030412357,81.9435019936954,31.656525174094483,False
50.38979886027522,33.87745586163534,50.63588480342702,33.955353301852526,False
100.79782208616135,21.462989944350454,100.89782208616134,21.562989944350456,True
48.41387104952281,34.748793643085335,48.62553322027054,34.93308767621933,False
11.073880830405017,11.677236069758607,11.107955122352308,11.73281902079917,False
17.344953055413704,-15.432522462144508,17.444953055413706,-15.332522462144507,True
12.542905568038268,5.858610022885245,12.64290556803827,5.958610022885245,True
71.14331442997656,40.81178194012297,71.21010342132661,40.89695486245425,False
-66.02916204660647,-16.09877442832705,-65.92916204660648,-15.99877442832705,True
95.07426580343228,25.348082104189455,95.17426580343228,25.448082104189456,True
58.10102925335218,35.2330222618677,58.19018164790492,35.26643715426546,False
-58.38984243519624,-20.318221698001718,-58.28984243519625,-20.218221698001717,True
99.82425093504213,23.20540721598115,99.92425093504212,23.305407215981152,True
79.87519917452283,37.109511416522835,79.96415629212515,37.16538737873027,False
11.694095924033089,5.826366225662232,11.79409592403309,5.926366225662232,True
45.81294340450967,35.966298568803225,45.958785055222506,36.05344900491558,False
-54.2053589173644,-14.786842406859783,-54.105358917364406,-14.686842406859782,True
43.57026753750097,37.25514130427787,43.637007716456765,37.30064138778987,False
105.79244000511561,12.569599815807875,105.8924400051156,12.669599815807876,True
-64.8977500413302,-27.523642868062794,-64.83100972139766,-27.46759592584094,False
139.91230143624605,-7.030191127290588,140.01230143624608,-6.9301911272905885,True
68.56606832368243,39.31395477830581,68.6550253851417,39.35628103622757,False
11.92867825822476,0.7716518522429594,12.028678258224762,0.8716518522429595,True
96.07671286213662,56.209462638054006,96.12196869421967,56.265118926463614,False
74.46792384994609,32.46563934621044,74.59740824654057,32.58872726566547,False
64.48784566053985,40.01061005035321,64.53188085500346,40.08845875022557,False
71.77173241385799,35.89964818051574,71.85439066765275,36.02200357698159,False
52.16875393722495,33.52362274464791,52.23559179931061,33.57376146367001,False
-48.61000471743178,-7.474608497501452,-48.510004717431784,-7.374608497501453,True
73.07637104952278,33.25438446591362,73.17650976372465,33.31094409312992,False
14.188689108345223,-0.14448965189520344,14.288689108345224,-0.04448965189520343,True
-63.29572782169953,-17.284509642571983,-63.195727821699535,-17.18450964257198,True
47.12515035088745,32.45423800681685,47.314205109925865,32.61094412088484,False
61.766654329489256,37.49627900146673,62.007710889135865,37.71077322357466,False
-1.7269284069681075,6.59012493979328,-1.6269284069681074,6.69012493979328,True
13.204516404999291,1.7027558002727365,13.304516404999292,1.8027558002727366,True
-64.76359825784293,-26.913305260057083,-64.66359825784293,-26.81330526005708,True
75.23159566959674,42.796254580585426,75.34950785664347,42.888336698836966,False
-58.96984145254217,-21.48895800771073,-58.869841452542175,-21.388958007710727,True
145.53871747855158,-26.710612885016484,145.6387174785516,-26.610612885016483,True
28.558744097825013,3.577040709273888,28.615376958728092,3.6334782371791903,False
45.40317775549198,33.97374490214652,45.60697854108702,34.085602322537014,False
21.887688087185655,-14.370756017903643,21.987688087185656,-14.270756017903642,True
-88.7759795069735,17.92682985418896,-88.6759795069735,18.02682985418896,True
64.36650776868697,40.03282684621037,64.4003379337451,40.07735022508298,False
46.19058012021463,36.49964814031138,46.24052347697875,36.56636404188255,False
74.77558982146286,34.054872744647966,74.85014254296988,34.13308767684903,False
52.07983796514526,31.52086395558534,52.16884379215554,31.57529954475139,False
11.990250795245121,1.4239186544891995,12.090250795245122,1.5239186544891996,True
101.47329946671721,-1.758027994579429,101.5732994667172,-1.658027994579429,True
18.954321183922904,-14.670669011914505,19.054321183922905,-14.570669011914504,True
-64.82788984857221,-10.582388893139449,-64.72788984857222,-10.482388893139447,True
92.47309970652299,56.176698916522966,92.54125570967341,56.23399086643856,False
72.19868552184545,33.22193829200013,72.33778905526896,33.29854177599621,False
-1.781589132849516,6.9209258894499905,-1.6815891328495158,7.02092588944999,True
-89.75861663611359,17.03743869736292,-89.65861663611359,17.13743869736292,True
78.00893948916996,43.92796846452511,78.07084571957603,43.966095489341726,False
-88.88111328142556,19.674176336413527,-88.78111328142556,19.77417633641353,True
-1.9974996228447257,6.2517869654870495,-1.8974996228447256,6.351786965487049,True
-47.39040739750622,-10.718829248863017,-47.29040739750623,-10.618829248863015,True
20.046586371869143,-12.286289795343608,20.146586371869144,-12.186289795343606,True
79.04194722139772,43.52159638311481,79.08647063069901,43.57722824962438,False
49.80972067764225,35.110365933018656,49.88158793219333,35.16641278818206,False
48.191751909025925,32.166445102178685,48.30287699088427,32.24465991912875,False
51.93540425264791,33.677504653851955,52.079927786273345,33.77761886082813,False
24.10603546141603,-13.283380312025987,24.206035461416032,-13.183380312025985,True
102.6319863792013,57.963735049335284,102.69862894687441,58.00923513765012,False
50.25801171507578,33.19972149201793,50.373677681691674,33.33303884801474,False
99.36460347393876,56.065053408808794,99.41039651809541,56.11013838477574,False
105.45074648090686,12.274457283774952,105.55074648090685,12.374457283774953,True
-76.3460780550904,-8.930040570041468,-76.24607805509041,-8.830040570041467,True
72.831888636435,32.241396182147795,72.96537699735234,32.33320974716504,False
107.19661079882249,12.921012009410004,107.29661079882248,13.021012009410006,True
-67.95023226603405,-15.538914904021139,-67.85023226603406,-15.438914904021138,True
-46.975258418260466,-11.157898992808779,-46.87525841826047,-11.057898992808777,True
26.20275276685705,4.0055907830098025,26.30275276685705,4.105590783009802,True
106.40279564782486,16.48620897578933,106.50279564782485,16.586208975789333,True
-65.16430277550612,-28.65518584910221,-65.08647862031995,-28.602410458276722,False
146.52411353764703,-23.496718548840864,146.62411353764705,-23.396718548840862,True
107.14235901873765,14.871206945149645,107.24235901873764,14.971206945149646,True
47.53618552334501,34.76954559621031,47.669673857673104,34.84431814411742,False
65.44429099570834,44.832875707674575,65.53334574115433,44.89431809341916,False
-65.97804313467388,-15.922953406584408,-65.87804313467389,-15.822953406584407,True
93.10517964327289,56.91002411274293,93.14496684053489,56.965655969002555,False
23.24247004000318,-5.6261920649265065,23.34247004000318,-5.526192064926507,True
104.05592341911985,-3.067216071248446,104.15592341911984,-2.9672160712484463,True
58.807279283121545,43.04676727909249,58.867720711776826,43.09946941162583,False
27.26573249324472,-13.20377056982931,27.36573249324472,-13.103770569829308,True
70.84253321047203,31.799794619981142,70.96420508866123,31.913434325753386,False
-3.9345175124651393,7.588113767933252,-3.8345175124651396,7.688113767933252,True
9.933180720493699,4.4459187299483895,10.0331807204937,4.545918729948389,True
-64.83129496610223,-23.835410458401583,-64.76787500085555,-23.768670136752192,False
72.70835347139774,40.460195010575674,72.88808205925869,40.66621752992562,False
21.184591196659202,-5.057160370582929,21.284591196659203,-4.95716037058293,True
106.206116329333,12.138948937168013,106.306116329333,12.238948937168015,True
105.52989673801252,13.237303085666792,105.62989673801252,13.337303085666793,True
106.24751309203835,16.20030689646293,106.34751309203834,16.30030689646293,True
-59.686561073834845,7.761632841725431,-59.58656107383485,7.861632841725431,True
-90.20067803729725,19.08840649019251,-90.10067803729726,19.188406490192513,True
84.85141987764786,45.46595673286622,84.88637306177947,45.53269702267487,False
55.99038472668627,31.855336713647958,56.05707615540513,31.91099284039312,False
16.372904252918033,6.287465574187706,16.417427666873976,6.327862937991426,False
41.97808003951383,44.17711395710522,42.11503508320453,44.32163743496456,False
45.71431050264778,38.39955048295532,45.858834013880255,38.50349773172472,False
-8.991411809685312,5.695807047592596,-8.89141180968531,5.795807047592596,True
13.075364957371828,5.135152736281812,13.17536495737183,5.235152736281812,True
107.04704774711733,15.637278750157089,107.14704774711733,15.73727875015709,True
13.751133688120298,-0.025740736398177907,13.8511336881203,0.0742592636018221,True
83.58564839823259,45.378066104022835,83.6747031308712,45.438190213919015,False
-88.87471676004627,20.554766323912204,-88.77471676004627,20.654766323912206,True
99.11056911039564,22.822562682466565,99.21056911039564,22.922562682466566,True
102.74365384803974,19.917580756965148,102.84365384803974,20.01758075696515,True
12.659588733038598,4.741450467716096,12.7595887330386,4.841450467716095,True
50.0929238974565,32.93304657309854,50.13466409078666,32.98872730172788,False
12.3107843062008,3.6107885106373283,12.410784306200801,3.710788510637328,True
-90.02628650908083,16.612494449810157,-89.92628650908084,16.71249444981016,True
-74.83492150375835,-0.03695400301717426,-74.73492150375836,0.06304599698282574,True
71.33218160551547,33.38861297902294,71.38793558928222,33.43386887148934,False
107.34538390610132,12.306290935604293,107.44538390610131,12.406290935604295,True
70.72124419675617,40.59388647116485,70.78002530542466,40.655353265341475,False
60.267630867334844,41.3658591387525,60.411910199664646,41.466168595905415,False
117.47161967233022,5.364257294214017,117.57161967233021,5.464257294214017,True
-88.14646956320856,20.733717675789354,-88.04646956320856,20.833717675789355,True
25.57266127452841,5.837196585871803,25.672661274528412,5.937196585871803,True
105.20681537842998,13.513430669466365,105.30681537842997,13.613430669466366,True
12.221126212300344,0.8523923055134709,12.321126212300346,0.952392305513471,True
68.64380269014782,34.04413056280772,68.68827737307834,34.077594512789986,False
13.001540780254999,5.587507349856463,13.101540780255,5.687507349856463,True
23.760599651277317,2.7027731677524685,23.805122943226138,2.743976346223633,False
40.18678066371054,-12.369858737035921,40.28678066371054,-12.26985873703592,True
20.474969795480835,-14.950393455433357,20.574969795480836,-14.850393455433355,True
-64.07037749258664,-17.213934662498243,-63.97037749258665,-17.11393466249824,True
-61.37958734336805,-22.464836733791227,-61.27958734336806,-22.364836733791225,True
71.2333534716451,40.32127908645644,71.36659770047737,40.44436693474522,False
11.447181111940516,2.1583807270683906,11.547181111940517,2.25838072706839,True
102.25432853852391,20.68436852549667,102.3543285385239,20.78436852549667,True
27.947717685311297,-12.534694438370877,28.047717685311298,-12.434694438370876,True
70.56440817791201,40.42108374779487,70.7337851173624,40.49954275496951,False
15.360107242152214,0.3245655354777717,15.460107242152215,0.4245655354777717,True
106.00510769387851,12.108058957096585,106.10510769387851,12.208058957096586,True
128.4386758640972,50.87420868214791,128.57206644548614,50.93264822298694,False
-66.30854090834396,-17.48091827049403,-65.97519920131646,-17.31417795952308,False
-91.28585005604339,17.789573537525236,-91.18585005604339,17.889573537525237,True
-69.40807714264378,-19.080625165528318,-69.37209861395661,-19.013885132965896,False
16.445165741257103,-14.79215438566129,16.545165741257104,-14.692154385661288,True
68.58823628682694,34.210805363229255,68.64389259084538,34.25442550201974,False
103.10653361388337,-2.761663584454271,103.20653361388337,-2.6616635844542715,True
25.538543487472428,5.975397312429553,25.63854348747243,6.075397312429553,True
59.54526770273952,35.66632308721451,59.59643154144328,35.7107975210789,False
71.98808984671894,33.11085418278971,72.02074805094566,33.166486045366966,False
-88.93764475528174,18.121881383976163,-88.83764475528174,18.221881383976164,True
48.669388628693355,32.0658590770138,48.733834012982186,32.1109928256336,False
-55.80301223779705,-8.157038201764191,-55.703012237797054,-8.05703820176419,True
104.34629001167201,-1.3372586640081388,104.446290011672,-1.2372586640081387,True
44.5923378542638,31.734389360959923,44.63686136266659,31.76655935654007,False
-61.32848339970796,-22.356553954090423,-61.22848339970797,-22.25655395409042,True
-62.6995041472725,-27.824297739711817,-62.599504147272505,-27.724297739711815,True
69.0924355119181,34.555287806273455,69.14379485416111,34.6220279637062,False
100.55254292452275,54.5091452251135,100.66566996610248,54.59592947366825,False
129.68291408356788,49.732778019088144,129.72387293963953,49.7994695007264,False
-1.9988606968828873,5.83325282922724,-1.8988606968828872,5.933252829227239,True
115.68001365991216,4.70935562481673,115.78001365991216,4.80935562481673,True
44.07002339433723,41.97064422961945,44.13695895138136,42.03047527472613,False
23.03867994607959,1.475806994820157,23.13867994607959,1.5758069948201572,True
20.569631307573033,-14.671295399177742,20.669631307573034,-14.57129539917774,True
105.90400755801193,16.747043774216298,106.00400755801192,16.8470437742163,True
13.176915514249881,1.3584751453180288,13.276915514249882,1.458475145318029,True
72.64311922676967,33.72108373860185,72.88930277860248,33.87754563195186,False
-55.69856389190163,-4.178720711196493,-55.598563891901634,-4.078720711196493,True
28.709047727316904,-13.880601258166982,28.809047727316905,-13.78060125816698,True
-58.83511178994325,7.404795738292442,-58.735111789943254,7.504795738292442,True
141.28749702766405,-7.231798706327693,141.38749702766407,-7.131798706327693,True
72.77641998925719,31.799794719731395,72.8623495718914,31.851593518690223,False
101.95684275782992,-2.712308953375167,102.05684275782991,-2.6123089533751673,True
50.75776759690217,32.22203583665437,50.81474223172728,32.2898259581025,False
4.375052714611655,12.19090793888067,4.419576204610934,12.2314030537066,False
43.31475010134568,45.89049286192527,43.38139247510287,45.930328887361284,False
105.93140767119759,12.320619404119325,106.03140767119758,12.420619404119327,True
106.22247165478568,16.272244935957044,106.32247165478567,16.372244935957045,True
37.25649415261948,-17.610899107976483,37.356494152619476,-17.51089910797648,True
41.670560650445054,45.35460423817797,41.748287015397125,45.39988453561104,False
68.16533594108938,38.49554657277294,68.27836527818994,38.56734046337827,False
72.44307026827289,40.899428408711586,72.5559043411024,40.98342947367591,False
102.89121548429799,-3.686891996535008,102.99121548429798,-3.5868919965350083,True
-89.96011379989785,19.7645823060806,-89.86011379989786,19.864582306080603,True
106.95678934410702,12.89095157930663,107.05678934410702,12.990951579306632,True
67.56948628683733,39.9661764629506,67.61073832342464,40.04402509455541,False
-61.335540592942664,-26.08464369456768,-61.23554059294267,-25.98464369456768,True
21.52920361640766,-14.827909454579784,21.62920361640766,-14.727909454579782,True
-1.466432672542193,6.707687943049442,-1.366432672542193,6.807687943049442,True
43.970072231060726,32.5664206457207,44.12572852911262,32.701080716757005,False
106.3349860185678,15.497853132810228,106.4349860185678,15.59785313281023,True
14.871267846118513,1.1963944338493164,14.971267846118515,1.2963944338493165,True
75.64224020596868,42.76600556093045,75.7093223085921,42.82168621841849,False
69.0266640227681,35.05519012748262,69.06264261810344,35.12193044017944,False
107.42052967554154,15.246688377980488,107.52052967554154,15.34668837798049,True
129.0828163650936,61.46510230343601,129.2053183387464,61.53242846150236,False
70.77671292968671,32.80882785390351,70.84350195584818,32.88194013366977,False
-69.46920491280682,-12.190746232078535,-69.36920491280682,-12.090746232078533,True
117.03691128667312,3.9468166744453814,117.13691128667311,4.046816674445381,True
63.49936916842006,42.121596426872216,63.60170509796205,42.20161794387168,False
-10.78040903100606,7.584144471859939,-10.680409031006059,7.6841444718599385,True
-67.09421550980076,4.020554379178392,-66.99421550980077,4.120554379178392,True
69.79907616670602,42.41168426808541,69.854732441441,42.44392744420831,False
81.82974023935805,44.6882223554105,81.8972127990802,44.732697044517195,False
46.09360748277072,37.13292450308593,46.13500581381294,37.18858083641446,False
67.69477931856773,44.1104635741611,67.80004492914645,44.17720380674059,False
15.49219202362558,1.149257851212812,15.592192023625582,1.249257851212812,True
-74.06241432891309,2.787461718705702,-73.9624143289131,2.8874617187057017,True
50.202396515600356,33.42516083861294,50.3580527760746,33.52205247152669,False
113.91919344803773,62.4861960501088,114.07460551253126,62.56404461598994,False
84.40776758763565,41.23675755416066,84.48564062367814,41.266339629881216,False
-61.1489744662431,-8.821097968711294,-61.0489744662431,-8.721097968711293,True
62.3337929270167,37.454530947772966,62.38940036227848,37.48860520214187,False
45.58100986873967,38.14403292079017,45.747798872335466,38.222198982478815,False
-65.32035741269826,-19.08243188464938,-65.19607319924211,-18.96871899845327,False
72.09878317757136,40.24334930714785,72.15434182914873,40.31065108282469,False
55.11274800278886,37.22181614964417,55.26830662701957,37.33299002060248,False
43.27651763620554,38.46617662931702,43.414791045002005,38.57847341306574,False
103.10291086278723,-2.4554651956533147,103.20291086278722,-2.355465195653315,True
15.447054430514827,0.883758223163014,15.547054430514828,0.9837582231630141,True
51.3911659713977,33.744155054446836,51.480122980956764,33.799786889775916,False
-72.71365577706084,1.9709137303702546,-72.61365577706084,2.0709137303702545,True
-90.3186423136422,18.95556874329168,-90.2186423136422,19.05556874329168,True
12.825595436973764,6.023113451963807,12.925595436973765,6.123113451963807,True
72.6431190976727,40.59605933180124,72.69877540923022,40.63328295669045,False
27.366980395145166,-12.32882838553533,27.466980395145168,-12.228828385535328,True
73.35405669403502,31.512636498464772,73.50024015758021,31.60142256017032,False
107.1689456843666,14.763257436808246,107.2689456843666,14.863257436808247,True
41.936478486088504,44.01043926919583,42.0150351351362,44.14297527182022,False
66.7997597421338,39.05506812850895,66.92191996610228,39.16922047207571,False
-48.625125629325304,-7.84463781474578,-48.52512562932531,-7.74463781474578,True
12.54630678073876,1.9469085210662118,12.646306780738762,2.0469085210662117,True
17.063313856492243,-15.248524402292954,17.163313856492245,-15.148524402292953,True
-58.783038035563706,5.243349732591785,-58.68303803556371,5.3433497325917845,True
68.95015035033174,40.254457740383245,69.09936134755202,40.3364568014385,False
13.435157538317352,-0.004093621556289159,13.535157538317353,0.09590637844371085,True
-63.59024697642636,-14.69155013171185,-63.49024697642636,-14.591550131711848,True
129.41558009792635,49.797621768085364,129.52748628176408,49.85506033310254,False
-45.099154725684464,-11.677803557471087,-44.99915472568447,-11.577803557471086,True
14.60953263564172,1.1359228925719835,14.709532635641722,1.2359228925719836,True
13.326868672877076,0.5657473653696411,13.426868672877077,0.6657473653696412,True
52.42427144014789,33.44415497196577,52.54789641554237,33.512189224592916,False
50.92397847139773,32.4664205962104,50.96708595521852,32.522125605177294,False
23.955744610479535,-13.510171666076454,24.055744610479536,-13.410171666076453,True
78.96255279073688,44.12237763466372,79.02699799111917,44.166095479889705,False
75.15376370870996,32.25536102833293,75.20941993303131,32.297955819020316,False
78.82974019190385,43.59935517039271,78.87543555305894,43.655597428327596,False
143.28016519630123,-33.498365334270225,143.38016519630125,-33.39836533427023,True
51.48003326367353,33.0704489584637,51.58002533914953,33.14431814475252,False
-59.23499914579163,-21.460237821068244,-59.13499914579164,-21.360237821068242,True
69.74350972521484,32.803359187010315,69.8384238705134,32.85542645790564,False
-88.8693923312005,19.12681156418318,-88.7693923312005,19.22681156418318,True
54.17778716581813,31.966445018759558,54.290767494737,32.05667163085208,False
-91.26796475992029,15.897102751284665,-91.1679647599203,15.997102751284666,True
35.7109171209076,-17.99814138945389,35.8109171209076,-17.89814138945389,True
67.82280661532093,37.988417666522835,67.864986359145,38.044049565573644,False
13.696051952353091,0.6753192640725325,13.796051952353093,0.7753192640725326,True
12.547279111236525,2.1864307588695473,12.647279111236527,2.286430758869547,True
72.86421284639789,32.46344208137323,72.95434180682508,32.53550463864126,False
-60.484243085538786,5.881143755435594,-60.38424308553879,5.9811437554355935,True
0.44302154266989646,40.68907684621031,0.7378173024594048,40.88045095810257,False
82.7079629597439,45.488149111835284,82.77480066802661,45.523273219234866,False
23.594796132707316,-10.564941735460161,23.694796132707317,-10.46494173546016,True
12.135324971169545,6.037296542580117,12.235324971169547,6.137296542580117,True
-66.58666735047372,-15.57268897326318,-66.48666735047372,-15.472688973263178,True
102.11839945873805,-1.6868225698552137,102.21839945873805,-1.5868225698552136,True
43.61445700435536,43.943666690296865,43.65907815790246,43.98831228401413,False
